rate_marriage,age,yrs_married,children,religious,educ,occupation,occupation_husb,affair
3.0,42.0,23.0,4.0,3.0,16.0,4.0,2.0,1
4.0,22.0,6.0,1.0,3.0,14.0,3.0,4.0,1
4.0,27.0,6.0,0.0,3.0,14.0,3.0,4.0,1
4.0,17.5,2.5,0.0,2.0,12.0,3.0,4.0,1
4.0,22.0,2.5,0.0,1.0,12.0,3.0,4.0,1
1.0,37.0,13.0,3.0,1.0,17.0,5.0,6.0,1
2.0,32.0,16.5,2.0,1.0,12.0,5.0,2.0,1
3.0,37.0,23.0,3.0,3.0,12.0,3.0,5.0,1
5.0,27.0,9.0,1.0,3.0,12.0,3.0,5.0,1
4.0,27.0,6.0,1.0,1.0,12.0,3.0,3.0,1
3.0,37.0,23.0,4.0,2.0,12.0,3.0,2.0,1
4.0,37.0,23.0,5.5,3.0,12.0,5.0,5.0,1
1.0,22.0,2.5,1.0,1.0,12.0,3.0,4.0,1
3.0,22.0,2.5,0.0,1.0,12.0,3.0,5.0,1
4.0,27.0,2.5,0.0,1.0,16.0,4.0,2.0,1
4.0,32.0,13.0,1.0,3.0,16.0,3.0,5.0,1
4.0,27.0,2.5,0.0,2.0,12.0,3.0,4.0,1
2.0,32.0,9.0,0.0,2.0,16.0,3.0,2.0,1
5.0,42.0,23.0,4.0,1.0,20.0,4.0,5.0,1
4.0,22.0,6.0,1.0,1.0,12.0,3.0,5.0,1
3.0,42.0,23.0,4.0,2.0,14.0,3.0,5.0,1
5.0,27.0,6.0,0.0,3.0,12.0,3.0,4.0,1
4.0,42.0,16.5,2.0,2.0,12.0,3.0,4.0,1
5.0,22.0,2.5,0.0,2.0,16.0,4.0,1.0,1
4.0,42.0,23.0,5.5,4.0,20.0,4.0,2.0,1
5.0,27.0,9.0,2.0,3.0,14.0,4.0,5.0,1
4.0,27.0,2.5,1.0,3.0,16.0,6.0,5.0,1
3.0,27.0,9.0,0.0,3.0,16.0,5.0,5.0,1
5.0,37.0,23.0,3.0,2.0,14.0,3.0,5.0,1
4.0,37.0,16.5,2.0,3.0,17.0,4.0,2.0,1
3.0,27.0,6.0,1.0,1.0,17.0,4.0,5.0,1
5.0,32.0,16.5,3.0,4.0,14.0,3.0,6.0,1
5.0,37.0,16.5,2.0,3.0,12.0,3.0,4.0,1
3.0,27.0,6.0,1.0,4.0,17.0,4.0,5.0,1
3.0,37.0,16.5,3.0,2.0,14.0,3.0,4.0,1
5.0,27.0,9.0,1.0,1.0,14.0,3.0,4.0,1
3.0,32.0,9.0,3.0,2.0,14.0,5.0,5.0,1
2.0,42.0,23.0,3.0,2.0,12.0,3.0,5.0,1
4.0,32.0,13.0,2.0,1.0,14.0,3.0,5.0,1
4.0,22.0,2.5,1.0,2.0,14.0,3.0,2.0,1
5.0,27.0,9.0,2.0,2.0,12.0,3.0,6.0,1
5.0,32.0,16.5,2.0,1.0,12.0,3.0,6.0,1
4.0,32.0,16.5,2.0,2.0,12.0,2.0,4.0,1
4.0,42.0,23.0,3.0,2.0,12.0,3.0,5.0,1
4.0,32.0,9.0,2.0,3.0,9.0,3.0,5.0,1
2.0,27.0,6.0,2.0,3.0,12.0,3.0,4.0,1
5.0,42.0,23.0,2.0,3.0,16.0,4.0,5.0,1
4.0,37.0,23.0,3.0,4.0,12.0,5.0,4.0,1
4.0,32.0,16.5,3.0,2.0,12.0,5.0,5.0,1
3.0,27.0,9.0,1.0,2.0,12.0,3.0,4.0,1
2.0,37.0,13.0,2.0,3.0,14.0,3.0,4.0,1
4.0,32.0,16.5,3.0,3.0,14.0,4.0,3.0,1
3.0,32.0,16.5,4.0,3.0,12.0,2.0,2.0,1
3.0,42.0,23.0,4.0,2.0,12.0,4.0,4.0,1
3.0,42.0,23.0,3.0,3.0,17.0,4.0,6.0,1
5.0,27.0,9.0,3.0,1.0,14.0,3.0,6.0,1
4.0,27.0,6.0,1.0,3.0,14.0,4.0,5.0,1
3.0,22.0,2.5,0.0,2.0,12.0,3.0,5.0,1
3.0,22.0,2.5,0.0,2.0,14.0,5.0,4.0,1
4.0,32.0,16.5,3.0,3.0,9.0,5.0,5.0,1
4.0,27.0,2.5,0.0,3.0,16.0,4.0,6.0,1
3.0,27.0,6.0,1.0,2.0,12.0,3.0,5.0,1
3.0,32.0,16.5,2.0,3.0,16.0,4.0,4.0,1
5.0,42.0,23.0,3.0,3.0,12.0,4.0,2.0,1
3.0,27.0,6.0,1.0,3.0,16.0,2.0,2.0,1
4.0,27.0,9.0,2.0,3.0,14.0,5.0,5.0,1
4.0,27.0,9.0,1.0,4.0,12.0,3.0,2.0,1
3.0,37.0,13.0,2.0,3.0,16.0,2.0,4.0,1
4.0,22.0,6.0,1.0,2.0,14.0,3.0,5.0,1
5.0,37.0,13.0,2.0,3.0,14.0,5.0,5.0,1
3.0,22.0,2.5,0.0,1.0,14.0,3.0,1.0,1
4.0,37.0,16.5,3.0,3.0,12.0,5.0,5.0,1
1.0,32.0,13.0,2.0,2.0,17.0,4.0,6.0,1
3.0,22.0,2.5,0.0,3.0,14.0,5.0,4.0,1
3.0,22.0,6.0,1.0,3.0,12.0,4.0,2.0,1
4.0,22.0,2.5,1.0,3.0,14.0,2.0,2.0,1
2.0,42.0,23.0,2.0,1.0,14.0,3.0,5.0,1
1.0,42.0,23.0,3.0,1.0,17.0,4.0,5.0,1
3.0,37.0,16.5,3.0,3.0,16.0,6.0,4.0,1
4.0,27.0,6.0,0.0,2.0,12.0,3.0,4.0,1
3.0,37.0,16.5,4.0,1.0,12.0,3.0,6.0,1
4.0,27.0,6.0,2.0,2.0,12.0,3.0,2.0,1
3.0,32.0,9.0,0.0,1.0,16.0,4.0,5.0,1
5.0,22.0,2.5,0.0,3.0,14.0,4.0,4.0,1
2.0,37.0,16.5,2.0,4.0,12.0,3.0,3.0,1
3.0,22.0,2.5,0.0,3.0,12.0,3.0,2.0,1
4.0,27.0,6.0,2.0,1.0,14.0,2.0,2.0,1
3.0,32.0,16.5,3.0,2.0,12.0,4.0,2.0,1
2.0,27.0,2.5,0.0,2.0,16.0,4.0,5.0,1
3.0,42.0,23.0,5.5,2.0,20.0,4.0,3.0,1
1.0,37.0,16.5,2.0,3.0,14.0,3.0,5.0,1
4.0,22.0,6.0,2.0,2.0,12.0,3.0,5.0,1
4.0,42.0,23.0,2.0,3.0,20.0,4.0,4.0,1
3.0,22.0,2.5,0.0,2.0,14.0,3.0,3.0,1
4.0,27.0,9.0,0.0,3.0,17.0,5.0,6.0,1
5.0,27.0,2.5,0.0,2.0,16.0,3.0,2.0,1
5.0,27.0,9.0,2.0,3.0,14.0,3.0,3.0,1
2.0,27.0,6.0,1.0,1.0,16.0,4.0,5.0,1
3.0,42.0,23.0,2.0,2.0,14.0,3.0,5.0,1
4.0,27.0,9.0,2.0,3.0,12.0,3.0,5.0,1
3.0,37.0,23.0,5.5,2.0,12.0,2.0,5.0,1
4.0,27.0,6.0,1.0,2.0,14.0,3.0,4.0,1
3.0,27.0,2.5,0.0,3.0,12.0,3.0,5.0,1
1.0,27.0,2.5,0.0,2.0,14.0,3.0,2.0,1
3.0,27.0,6.0,1.0,3.0,16.0,5.0,4.0,1
4.0,27.0,6.0,2.0,3.0,16.0,4.0,2.0,1
4.0,27.0,13.0,3.0,4.0,14.0,2.0,4.0,1
3.0,27.0,9.0,2.0,3.0,16.0,4.0,5.0,1
5.0,27.0,13.0,3.0,2.0,14.0,5.0,4.0,1
5.0,22.0,6.0,1.0,3.0,12.0,4.0,2.0,1
1.0,32.0,16.5,2.0,3.0,16.0,4.0,4.0,1
1.0,42.0,23.0,3.0,3.0,20.0,4.0,4.0,1
3.0,27.0,2.5,0.0,1.0,16.0,5.0,5.0,1
5.0,42.0,23.0,5.5,3.0,14.0,4.0,5.0,1
3.0,22.0,6.0,1.0,1.0,16.0,3.0,4.0,1
1.0,22.0,2.5,0.0,1.0,12.0,3.0,2.0,1
2.0,22.0,2.5,1.0,2.0,14.0,3.0,4.0,1
5.0,27.0,2.5,0.0,1.0,17.0,4.0,4.0,1
2.0,27.0,6.0,1.0,3.0,12.0,3.0,6.0,1
3.0,37.0,9.0,2.0,1.0,17.0,4.0,3.0,1
3.0,42.0,23.0,2.0,3.0,12.0,3.0,3.0,1
4.0,37.0,16.5,4.0,3.0,17.0,4.0,2.0,1
4.0,32.0,13.0,2.0,2.0,14.0,5.0,5.0,1
5.0,27.0,9.0,2.0,3.0,14.0,4.0,4.0,1
5.0,42.0,16.5,4.0,3.0,16.0,5.0,4.0,1
1.0,37.0,13.0,1.0,4.0,16.0,3.0,5.0,1
5.0,32.0,9.0,3.0,2.0,16.0,4.0,5.0,1
3.0,22.0,2.5,0.0,2.0,12.0,3.0,3.0,1
3.0,27.0,2.5,0.0,4.0,14.0,5.0,6.0,1
3.0,22.0,2.5,0.0,2.0,12.0,3.0,5.0,1
2.0,32.0,16.5,2.0,1.0,16.0,6.0,6.0,1
4.0,32.0,9.0,1.0,3.0,14.0,3.0,5.0,1
2.0,42.0,16.5,2.0,3.0,12.0,3.0,3.0,1
4.0,37.0,16.5,3.0,2.0,12.0,5.0,2.0,1
2.0,37.0,16.5,3.0,2.0,12.0,3.0,5.0,1
4.0,22.0,2.5,1.0,3.0,12.0,3.0,4.0,1
3.0,32.0,16.5,3.0,1.0,12.0,5.0,4.0,1
3.0,32.0,9.0,1.0,1.0,14.0,2.0,4.0,1
1.0,42.0,23.0,3.0,2.0,14.0,3.0,5.0,1
5.0,22.0,2.5,0.0,1.0,14.0,3.0,2.0,1
3.0,42.0,23.0,4.0,1.0,14.0,3.0,5.0,1
4.0,27.0,9.0,2.0,2.0,12.0,1.0,5.0,1
4.0,27.0,9.0,1.0,3.0,14.0,3.0,5.0,1
4.0,22.0,2.5,0.0,1.0,16.0,4.0,4.0,1
4.0,37.0,16.5,5.5,3.0,12.0,2.0,4.0,1
3.0,22.0,6.0,2.0,1.0,12.0,3.0,4.0,1
1.0,42.0,16.5,5.5,2.0,12.0,2.0,5.0,1
3.0,32.0,9.0,2.0,4.0,17.0,4.0,2.0,1
4.0,32.0,13.0,2.0,2.0,12.0,3.0,5.0,1
3.0,37.0,16.5,2.0,2.0,16.0,4.0,5.0,1
3.0,37.0,16.5,3.0,3.0,17.0,4.0,6.0,1
4.0,32.0,13.0,2.0,2.0,14.0,5.0,4.0,1
3.0,42.0,23.0,3.0,1.0,14.0,4.0,4.0,1
1.0,32.0,16.5,2.0,3.0,14.0,4.0,2.0,1
1.0,42.0,23.0,2.0,3.0,12.0,3.0,4.0,1
5.0,37.0,6.0,2.0,3.0,17.0,4.0,4.0,1
5.0,22.0,2.5,0.0,3.0,16.0,3.0,5.0,1
3.0,32.0,16.5,2.0,1.0,12.0,3.0,4.0,1
1.0,27.0,6.0,2.0,2.0,12.0,2.0,2.0,1
3.0,42.0,23.0,4.0,2.0,12.0,3.0,5.0,1
5.0,27.0,6.0,2.0,1.0,14.0,4.0,4.0,1
4.0,27.0,6.0,2.0,2.0,12.0,3.0,2.0,1
4.0,22.0,2.5,0.0,1.0,16.0,3.0,4.0,1
4.0,27.0,9.0,0.0,2.0,12.0,3.0,4.0,1
4.0,22.0,6.0,0.0,1.0,14.0,5.0,6.0,1
3.0,42.0,16.5,2.0,1.0,14.0,3.0,6.0,1
3.0,32.0,16.5,4.0,1.0,12.0,3.0,4.0,1
1.0,22.0,2.5,1.0,1.0,12.0,3.0,4.0,1
4.0,37.0,16.5,3.0,2.0,12.0,3.0,5.0,1
3.0,22.0,6.0,3.0,2.0,14.0,3.0,2.0,1
5.0,22.0,2.5,0.0,2.0,12.0,3.0,5.0,1
2.0,22.0,2.5,0.0,3.0,14.0,3.0,3.0,1
3.0,22.0,2.5,0.0,3.0,16.0,4.0,4.0,1
3.0,22.0,0.5,0.0,1.0,14.0,3.0,2.0,1
4.0,22.0,2.5,0.0,3.0,14.0,3.0,4.0,1
4.0,27.0,9.0,2.0,2.0,14.0,4.0,2.0,1
5.0,37.0,16.5,2.0,3.0,14.0,3.0,5.0,1
4.0,32.0,13.0,1.0,3.0,14.0,4.0,5.0,1
3.0,32.0,13.0,4.0,3.0,12.0,5.0,4.0,1
3.0,27.0,6.0,3.0,3.0,14.0,3.0,5.0,1
4.0,32.0,13.0,2.0,2.0,14.0,3.0,4.0,1
2.0,42.0,23.0,2.0,2.0,14.0,5.0,5.0,1
4.0,37.0,16.5,2.0,3.0,12.0,4.0,4.0,1
5.0,27.0,2.5,1.0,3.0,12.0,4.0,5.0,1
3.0,22.0,2.5,1.0,1.0,12.0,2.0,2.0,1
2.0,27.0,6.0,2.0,2.0,14.0,4.0,4.0,1
3.0,42.0,23.0,3.0,2.0,14.0,3.0,3.0,1
2.0,22.0,2.5,1.0,2.0,14.0,2.0,2.0,1
5.0,22.0,6.0,1.0,2.0,17.0,4.0,2.0,1
5.0,32.0,13.0,2.0,2.0,14.0,2.0,2.0,1
1.0,32.0,16.5,2.0,2.0,17.0,4.0,2.0,1
2.0,32.0,16.5,3.0,2.0,14.0,4.0,5.0,1
3.0,37.0,16.5,2.0,3.0,14.0,5.0,2.0,1
4.0,42.0,23.0,5.5,1.0,12.0,3.0,5.0,1
4.0,42.0,23.0,3.0,4.0,14.0,3.0,4.0,1
4.0,27.0,6.0,0.0,2.0,16.0,4.0,4.0,1
4.0,27.0,2.5,2.0,2.0,16.0,4.0,5.0,1
3.0,27.0,9.0,1.0,2.0,12.0,2.0,2.0,1
4.0,27.0,6.0,2.0,3.0,14.0,4.0,4.0,1
4.0,27.0,9.0,2.0,2.0,12.0,4.0,5.0,1
2.0,27.0,6.0,0.0,3.0,14.0,3.0,6.0,1
4.0,27.0,9.0,2.0,3.0,16.0,4.0,6.0,1
4.0,22.0,2.5,1.0,3.0,14.0,5.0,1.0,1
2.0,27.0,2.5,1.0,1.0,14.0,5.0,4.0,1
4.0,37.0,16.5,3.0,3.0,14.0,3.0,4.0,1
5.0,32.0,13.0,2.0,1.0,14.0,3.0,6.0,1
2.0,27.0,9.0,0.0,2.0,17.0,4.0,5.0,1
4.0,32.0,16.5,3.0,3.0,12.0,3.0,3.0,1
5.0,42.0,23.0,3.0,3.0,12.0,3.0,5.0,1
1.0,37.0,16.5,1.0,3.0,12.0,2.0,3.0,1
5.0,27.0,2.5,0.0,2.0,14.0,2.0,4.0,1
4.0,37.0,16.5,1.0,3.0,14.0,3.0,6.0,1
5.0,32.0,13.0,1.0,1.0,20.0,2.0,6.0,1
5.0,27.0,6.0,2.0,2.0,14.0,4.0,5.0,1
4.0,27.0,2.5,0.0,1.0,20.0,6.0,1.0,1
4.0,42.0,23.0,4.0,3.0,12.0,2.0,3.0,1
3.0,27.0,9.0,1.0,3.0,17.0,5.0,5.0,1
3.0,22.0,2.5,1.0,2.0,12.0,2.0,2.0,1
4.0,27.0,6.0,0.0,2.0,14.0,3.0,6.0,1
4.0,32.0,13.0,2.0,1.0,12.0,3.0,5.0,1
2.0,32.0,9.0,1.0,2.0,16.0,3.0,3.0,1
2.0,27.0,6.0,1.0,1.0,14.0,4.0,6.0,1
3.0,22.0,2.5,1.0,1.0,14.0,2.0,2.0,1
5.0,22.0,0.5,0.0,1.0,12.0,3.0,4.0,1
5.0,22.0,2.5,0.0,2.0,20.0,4.0,1.0,1
5.0,22.0,6.0,0.0,3.0,14.0,3.0,2.0,1
5.0,42.0,23.0,2.0,3.0,17.0,4.0,2.0,1
1.0,22.0,2.5,1.0,2.0,14.0,3.0,2.0,1
3.0,27.0,6.0,1.0,2.0,12.0,3.0,4.0,1
3.0,22.0,6.0,0.0,3.0,14.0,5.0,4.0,1
4.0,27.0,9.0,2.0,2.0,16.0,4.0,4.0,1
3.0,22.0,6.0,1.0,2.0,9.0,2.0,2.0,1
4.0,32.0,16.5,3.0,2.0,16.0,5.0,5.0,1
5.0,37.0,16.5,1.0,3.0,14.0,3.0,2.0,1
2.0,27.0,9.0,2.0,3.0,14.0,2.0,2.0,1
4.0,32.0,13.0,0.0,2.0,14.0,3.0,5.0,1
4.0,37.0,23.0,5.5,3.0,14.0,4.0,5.0,1
4.0,27.0,13.0,2.0,3.0,12.0,3.0,5.0,1
3.0,27.0,9.0,1.0,1.0,16.0,3.0,6.0,1
3.0,32.0,13.0,3.0,2.0,14.0,3.0,4.0,1
2.0,27.0,9.0,1.0,3.0,14.0,3.0,5.0,1
3.0,22.0,6.0,2.0,2.0,12.0,3.0,2.0,1
3.0,32.0,16.5,2.0,2.0,12.0,3.0,5.0,1
3.0,42.0,23.0,2.0,3.0,12.0,2.0,3.0,1
4.0,27.0,6.0,1.0,3.0,14.0,3.0,3.0,1
2.0,27.0,13.0,2.0,1.0,12.0,4.0,5.0,1
3.0,42.0,23.0,3.0,2.0,12.0,3.0,4.0,1
2.0,42.0,23.0,4.0,2.0,12.0,5.0,5.0,1
5.0,42.0,23.0,4.0,4.0,14.0,3.0,2.0,1
4.0,27.0,6.0,1.0,1.0,12.0,5.0,6.0,1
3.0,42.0,23.0,1.0,2.0,14.0,5.0,6.0,1
1.0,32.0,13.0,0.0,3.0,14.0,3.0,5.0,1
5.0,32.0,13.0,2.0,3.0,14.0,4.0,2.0,1
3.0,27.0,6.0,0.0,1.0,16.0,3.0,2.0,1
3.0,27.0,9.0,2.0,3.0,14.0,5.0,5.0,1
3.0,27.0,6.0,1.0,3.0,16.0,4.0,5.0,1
4.0,22.0,2.5,0.0,1.0,12.0,3.0,2.0,1
2.0,42.0,23.0,2.0,3.0,12.0,5.0,5.0,1
4.0,22.0,2.5,0.0,3.0,14.0,5.0,4.0,1
4.0,27.0,9.0,2.0,2.0,20.0,4.0,6.0,1
2.0,27.0,2.5,1.0,2.0,14.0,2.0,4.0,1
4.0,37.0,23.0,4.0,3.0,14.0,3.0,3.0,1
3.0,27.0,9.0,1.0,2.0,14.0,3.0,4.0,1
5.0,22.0,2.5,0.0,2.0,12.0,3.0,2.0,1
4.0,27.0,6.0,1.0,2.0,12.0,3.0,4.0,1
5.0,32.0,13.0,1.0,3.0,14.0,5.0,5.0,1
5.0,32.0,13.0,1.0,2.0,12.0,3.0,4.0,1
4.0,27.0,2.5,0.0,3.0,14.0,5.0,4.0,1
4.0,27.0,9.0,1.0,3.0,14.0,3.0,5.0,1
5.0,32.0,13.0,2.0,2.0,12.0,5.0,3.0,1
4.0,27.0,2.5,0.0,3.0,12.0,3.0,3.0,1
3.0,32.0,13.0,2.0,2.0,14.0,3.0,3.0,1
4.0,27.0,6.0,1.0,3.0,12.0,3.0,4.0,1
5.0,37.0,23.0,4.0,3.0,16.0,5.0,5.0,1
4.0,27.0,9.0,2.0,2.0,12.0,5.0,5.0,1
2.0,42.0,16.5,3.0,3.0,16.0,3.0,5.0,1
4.0,27.0,6.0,0.0,2.0,14.0,3.0,5.0,1
3.0,22.0,2.5,1.0,3.0,12.0,5.0,5.0,1
4.0,32.0,13.0,2.0,2.0,14.0,3.0,5.0,1
3.0,27.0,6.0,1.0,2.0,14.0,3.0,4.0,1
3.0,27.0,13.0,1.0,1.0,12.0,3.0,3.0,1
3.0,27.0,6.0,0.0,1.0,16.0,6.0,6.0,1
3.0,32.0,16.5,3.0,2.0,14.0,3.0,4.0,1
5.0,42.0,23.0,3.0,3.0,14.0,3.0,4.0,1
4.0,22.0,6.0,0.0,3.0,12.0,3.0,5.0,1
4.0,32.0,16.5,2.0,3.0,12.0,3.0,4.0,1
1.0,37.0,16.5,3.0,2.0,14.0,4.0,4.0,1
3.0,22.0,2.5,0.0,3.0,16.0,3.0,4.0,1
3.0,27.0,6.0,0.0,3.0,17.0,5.0,5.0,1
3.0,37.0,16.5,2.0,3.0,16.0,5.0,3.0,1
2.0,32.0,13.0,3.0,2.0,12.0,3.0,2.0,1
4.0,37.0,23.0,2.0,3.0,14.0,5.0,2.0,1
4.0,27.0,9.0,2.0,4.0,17.0,4.0,4.0,1
4.0,27.0,9.0,1.0,2.0,14.0,3.0,5.0,1
2.0,42.0,16.5,5.5,2.0,16.0,3.0,5.0,1
4.0,32.0,16.5,3.0,4.0,14.0,3.0,4.0,1
4.0,27.0,6.0,1.0,3.0,14.0,3.0,2.0,1
4.0,42.0,23.0,3.0,2.0,12.0,3.0,4.0,1
5.0,32.0,16.5,3.0,2.0,12.0,3.0,5.0,1
5.0,32.0,16.5,3.0,1.0,14.0,2.0,4.0,1
4.0,37.0,16.5,2.0,2.0,14.0,3.0,2.0,1
2.0,22.0,6.0,2.0,3.0,12.0,3.0,4.0,1
4.0,32.0,16.5,3.0,4.0,14.0,3.0,3.0,1
2.0,37.0,23.0,3.0,3.0,12.0,3.0,2.0,1
5.0,27.0,6.0,2.0,2.0,12.0,4.0,4.0,1
5.0,32.0,16.5,2.0,2.0,17.0,4.0,3.0,1
3.0,32.0,16.5,2.0,2.0,12.0,4.0,4.0,1
4.0,27.0,9.0,2.0,3.0,12.0,3.0,4.0,1
4.0,32.0,16.5,1.0,3.0,14.0,5.0,2.0,1
4.0,27.0,9.0,2.0,2.0,16.0,4.0,5.0,1
4.0,22.0,2.5,0.0,1.0,16.0,3.0,2.0,1
3.0,37.0,23.0,4.0,2.0,14.0,3.0,5.0,1
5.0,27.0,13.0,2.0,2.0,12.0,2.0,5.0,1
5.0,32.0,16.5,4.0,3.0,14.0,3.0,4.0,1
2.0,37.0,16.5,3.0,2.0,14.0,5.0,3.0,1
5.0,32.0,6.0,1.0,3.0,14.0,3.0,5.0,1
3.0,22.0,2.5,0.0,2.0,16.0,3.0,3.0,1
5.0,22.0,2.5,0.0,3.0,16.0,3.0,2.0,1
2.0,32.0,13.0,1.0,2.0,12.0,3.0,2.0,1
3.0,42.0,13.0,0.0,3.0,17.0,5.0,2.0,1
3.0,22.0,2.5,0.0,1.0,16.0,3.0,5.0,1
3.0,42.0,23.0,3.0,2.0,17.0,4.0,4.0,1
2.0,27.0,13.0,2.0,1.0,14.0,3.0,5.0,1
4.0,22.0,2.5,1.0,1.0,14.0,3.0,1.0,1
5.0,22.0,2.5,1.0,3.0,14.0,4.0,5.0,1
4.0,42.0,23.0,1.0,3.0,14.0,3.0,2.0,1
5.0,32.0,9.0,2.0,1.0,17.0,6.0,6.0,1
4.0,32.0,16.5,3.0,2.0,12.0,3.0,2.0,1
3.0,27.0,2.5,1.0,3.0,14.0,3.0,6.0,1
3.0,37.0,16.5,4.0,2.0,14.0,3.0,2.0,1
3.0,32.0,16.5,3.0,3.0,14.0,3.0,5.0,1
3.0,32.0,23.0,3.0,3.0,14.0,3.0,2.0,1
5.0,22.0,2.5,0.0,1.0,12.0,2.0,2.0,1
3.0,32.0,16.5,3.0,2.0,12.0,5.0,5.0,1
4.0,27.0,2.5,0.0,1.0,17.0,4.0,3.0,1
3.0,27.0,6.0,0.0,2.0,20.0,6.0,6.0,1
5.0,27.0,13.0,0.0,3.0,14.0,3.0,4.0,1
5.0,37.0,16.5,3.0,4.0,14.0,5.0,5.0,1
4.0,37.0,16.5,3.0,1.0,14.0,3.0,3.0,1
5.0,32.0,13.0,1.0,3.0,14.0,5.0,2.0,1
4.0,27.0,6.0,0.0,2.0,14.0,3.0,6.0,1
3.0,27.0,0.5,0.0,1.0,14.0,3.0,3.0,1
3.0,22.0,2.5,2.0,3.0,14.0,2.0,2.0,1
4.0,37.0,23.0,4.0,4.0,12.0,3.0,3.0,1
5.0,32.0,16.5,2.0,3.0,14.0,4.0,5.0,1
5.0,32.0,13.0,3.0,3.0,14.0,3.0,6.0,1
4.0,32.0,13.0,3.0,1.0,20.0,5.0,5.0,1
3.0,27.0,6.0,0.0,1.0,12.0,3.0,4.0,1
5.0,22.0,2.5,0.0,3.0,14.0,3.0,2.0,1
4.0,32.0,23.0,3.0,2.0,9.0,4.0,5.0,1
3.0,37.0,23.0,2.0,2.0,12.0,5.0,4.0,1
2.0,22.0,2.5,2.0,2.0,12.0,2.0,2.0,1
4.0,32.0,13.0,0.0,3.0,14.0,3.0,5.0,1
5.0,27.0,2.5,0.0,3.0,14.0,3.0,5.0,1
4.0,32.0,9.0,2.0,3.0,14.0,2.0,4.0,0
4.0,27.0,6.0,0.0,2.0,14.0,3.0,4.0,0
4.0,22.0,2.5,0.0,2.0,14.0,3.0,2.0,0
5.0,42.0,23.0,4.0,3.0,16.0,3.0,5.0,0
5.0,27.0,2.5,1.0,3.0,20.0,2.0,2.0,0
4.0,27.0,6.0,1.0,2.0,14.0,2.0,4.0,0
4.0,42.0,23.0,5.5,2.0,12.0,3.0,2.0,0
5.0,27.0,2.5,0.0,1.0,14.0,3.0,2.0,0
5.0,32.0,13.0,2.0,3.0,14.0,3.0,5.0,0
4.0,22.0,2.5,0.0,2.0,12.0,4.0,4.0,0
5.0,22.0,2.5,0.0,3.0,12.0,3.0,2.0,0
3.0,27.0,6.0,1.0,2.0,17.0,5.0,4.0,0
3.0,27.0,2.5,0.0,2.0,16.0,3.0,5.0,0
5.0,22.0,2.5,0.0,3.0,14.0,3.0,5.0,0
5.0,22.0,2.5,0.0,1.0,17.0,4.0,2.0,0
4.0,27.0,2.5,1.0,1.0,16.0,2.0,4.0,0
5.0,27.0,2.5,0.0,2.0,16.0,5.0,4.0,0
4.0,32.0,13.0,4.0,3.0,12.0,3.0,4.0,0
5.0,17.5,0.5,0.0,4.0,16.0,3.0,4.0,0
5.0,27.0,6.0,2.0,3.0,14.0,5.0,5.0,0
5.0,22.0,6.0,2.0,2.0,17.0,4.0,2.0,0
5.0,22.0,2.5,0.0,2.0,14.0,4.0,2.0,0
3.0,27.0,9.0,0.0,2.0,16.0,5.0,2.0,0
4.0,27.0,2.5,1.0,3.0,14.0,3.0,5.0,0
5.0,22.0,2.5,0.0,1.0,12.0,3.0,4.0,0
5.0,22.0,6.0,0.0,3.0,12.0,3.0,4.0,0
5.0,27.0,6.0,2.0,3.0,12.0,3.0,3.0,0
5.0,27.0,6.0,2.0,3.0,12.0,2.0,4.0,0
4.0,27.0,2.5,0.0,1.0,12.0,3.0,2.0,0
3.0,22.0,2.5,1.0,1.0,14.0,4.0,2.0,0
4.0,22.0,2.5,0.0,1.0,14.0,3.0,2.0,0
5.0,22.0,2.5,1.0,3.0,12.0,2.0,2.0,0
5.0,27.0,6.0,1.0,4.0,14.0,5.0,6.0,0
4.0,42.0,23.0,5.5,2.0,12.0,3.0,5.0,0
5.0,27.0,9.0,2.0,3.0,14.0,3.0,4.0,0
5.0,32.0,9.0,2.0,2.0,12.0,4.0,5.0,0
4.0,22.0,2.5,0.0,3.0,16.0,4.0,6.0,0
5.0,32.0,9.0,4.0,3.0,14.0,4.0,4.0,0
5.0,27.0,2.5,0.0,2.0,16.0,2.0,4.0,0
3.0,27.0,2.5,0.0,2.0,14.0,3.0,4.0,0
4.0,27.0,9.0,0.0,2.0,12.0,4.0,4.0,0
5.0,32.0,6.0,1.0,2.0,17.0,4.0,5.0,0
4.0,22.0,2.5,0.0,3.0,12.0,3.0,4.0,0
4.0,32.0,9.0,2.0,2.0,14.0,4.0,2.0,0
4.0,22.0,2.5,0.0,2.0,16.0,4.0,5.0,0
5.0,42.0,23.0,4.0,3.0,14.0,4.0,6.0,0
4.0,27.0,2.5,2.0,3.0,14.0,4.0,3.0,0
5.0,22.0,2.5,0.0,4.0,16.0,4.0,1.0,0
5.0,17.5,0.5,0.0,2.0,14.0,4.0,5.0,0
3.0,22.0,0.5,0.0,2.0,16.0,3.0,2.0,0
5.0,22.0,0.5,0.0,3.0,16.0,4.0,2.0,0
3.0,32.0,13.0,0.0,3.0,20.0,4.0,5.0,0
4.0,27.0,2.5,0.0,4.0,16.0,4.0,6.0,0
5.0,42.0,23.0,5.5,1.0,14.0,3.0,3.0,0
4.0,37.0,16.5,3.0,3.0,16.0,3.0,5.0,0
5.0,32.0,16.5,3.0,2.0,12.0,2.0,2.0,0
